clean_text,spam
george huan austin mba thanks lot george huan original message vince kaminski enron com xiaojun huan vince kaminski enron com sent george huan austin mba george resent resume risk management group please give them few days vince xiaojun huan 2000 vkamins enron com george huan austin mba dear kaminski doing called may first rotational assignment recommended risk management asked email resume seems like risk management group interested because haven received feedback them yet think should wait few days call them appreciate help make difference career path sincerely xiaojun george huan mba 2000 austin tel 512 477 8690 see attached file resume george huan doc,0
confidential sophie thanks shall discuss steve soon nomination form signed while stioll here houston vince sophie kingsley 2000 dale surbey lon ect ect vince kaminski hou ect ect michele small lon ect ect confidential need get nomination form signed vince once guys discuss figures steve once everything agreed get nomination form signed sherriff agreement drawn get today tomorrow dale surbey 2000 vince kaminski hou ect ect sophie kingsley lon ect ect michele small lon ect ect confidential sophie need implement vince want through steve while houston dale vince kaminski 2000 sophie kingsley lon ect ect dale surbey lon ect ect vince kaminski hou ect ect michele small lon ect ect confidential sophie think fair deal vince sophie kingsley 2000 dale surbey lon ect ect vince kaminski hou ect ect michele small lon ect ect confidential both thanks comments comparisons good get context based comments here proposal 500 basic salary kickers each years paid lump sum each anniversary guaranteed therefore guaranteed salary effectively 500 completely separate addition performance bonus increase value options vest before leaves 000 hanging end contract fyi anjam currently 000 does agreement effectively put gap between two let know thoughts dale surbey 2000 sophie kingsley lon ect ect confidential sophie here vince comments proposal steve exec kickers work basically guaranteed minimum bonus incremental bonus dale forwarded dale surbey lon ect 2000 vince kaminski 2000 dale surbey lon ect ect vince kaminski hou ect ect confidential dale thanks message don know labor market london well here market quants hot steve view exceptionally talented person extra mile retain him long term company adjust base salary kicker upward bit 000 basic anjam receiving currently remember correctly steve much higher value enron anjam vince dale surbey 2000 vince kaminski hou ect ect confidential vince package proposing steven think dale forwarded dale surbey lon ect 2000 sophie kingsley 2000 dale surbey lon ect ect confidential sorry dale long day here proposed numbers year exec 000 basic currently each year kickers 000 worth options vest let know think regards sophie,0
web address shannon thanks message see soon houston message serves useful reminder start work presentation vince shannon burchett 2000 please respond shannon burchett vince kaminski hou ect ect web address email background primary templete dfw addressgood morning vince hope going great today launched version web site permanent url www risklimited com email address remains same sburchett risklimited com hope see upcoming houston conferences cheers shannon risk limited corporation box 612666 dallas texas 75261 usa tel 972 245 8300 fax 972 245 8318 www risklimited com attl htm,0
job posting teaching class rice bright students sent her resume response posting know posted job vince kaminski forwarded vince kaminski hou ect 2001 helen demianenko 2001 please respond job posting dear vince thanks talking morning risk analyst position here where find job description position cut pasted down below case appreciate assistance matter start working cover letter right away like talk somebody get better feel position really mba level position much depth learning opportunities derivatives market does entail sincerely helen demianenko attached resume risk analyst essential functions primary accountability managing ets risk book structure processes pipeline front office perspective work within current nng marketing organizations effectively integrate risk books daily marketing structured product activities provide feedback management regarding overall specific risk positions provide support consistent accurate deals entry reporting stand alone risk management system create hoc reports assist management risk analysis responsible managing providing enhancements capacity books maintain functionality provide leadership functionality users perspective provide support direction integration capacity books revenue management project support revenue management team essential requirements finance accounting mba preferred minimum two years financial instruments experience excellent quantitative analytic systems skills knowledge commodity risk book concepts understanding physical natural gas market interstate transportation financial derivatives ability interface structuring marketing groups order define business requirements ability provide leadership business system processes excellent communication skills ability communicate across organization varied skill sets ideas must self motivated high level energy preferred skills special characteristics job functions team oriented fast paced environment multiple concurrent assignments constantly changing priorities contact responses accepted through may 2001 respond enron corp human resources 235 box 3330 omaha 68103 0330 mail dea crum enron com doc txt attachment please include requisition number job 0000108729 department risk management reporti company enron transportation services enron transportation services location houston type posting date apr helen resume doc,0
enron storage analysis model audit professor darrel duffie 450 miramonte avenue palo alto 94306 may 2000 dear professor duffie enclosed mail enron storage analysis model sam review attached files include brief documentation model sam doc code main routines excel spreadsheet interface sam audit dll vince kaminski stinson gibner myself spent year developing model traders feedback incorporated model results close reality although features included believe model ready review look forward comments suggestions please feel free contact should need additional detail sincerely zimin director enron research zlu enron com 713 853 6388 enclosures,0
revised speaker contact details power 2000 attached revised speaker contact details power 2000 conference houston upcoming may please contact questions may regards amy lamonsoff conference coordinator power 2000 power 2000 speaker contact details doc,0
invitees grant party vince want try grant party below list people like invite shirley forwarded shirley crenshaw hou ect 2000 grant masson 2000 shirley crenshaw enron com vince kaminski enron com invitees grant party shirley vince suggested send list non research folks whom like invite going away party ted murphy george hopley bernie aucoin edith cross vlady gorny naveen andrews debbie brackett above essentials like invite following recognize vince may want control costs leave him invite bill bradford jim simpson structuring works bernie rudi zipter greg woulfe ebs trader portland marketer scott tholan kevin golden rebecca works vlady try invite terry lohrenz unless instructed give call home questions regards grant get private free mail msn hotmail http www hotmail com share information yourself create own public profile http profiles msn com,0
term project list projects members quant team working different project please ignore message please develop spreadsheet solutions examples following black scholes formula black formula develop spreadsheet simulate price trajectory using gbm gbm jump formula book figure mean reversion jump formula figure schwartz single factor model formula develop models corresponding figures vince,0
need order get early please let know thanks kevin moore important forwarded kevin moore hou ect kevin moore lyn malina hou ect ect shirley crenshaw hou ect ect vince kaminski hou ect ect mike roberts hou ect ect spoke trisha tlapek location 3132 0011 100038 thanks kevin moore 34710,0
contacting iris mack vince iris mack finally returned call her message said california job interview looks like may take position contact her get details confirm off market toni graham staffing consultant forwarded toni graham corp enron 2000 enron north america corp teresa bien 2000 toni graham corp enron enron greetings london enron fyi look him forwarded teresa bien corp enron 2000 vince kaminski ect 2000 teresa bien corp enron enron vince kaminski hou ect ect shirley crenshaw hou ect ect greetings london enron teresa like invite iris interview houston works currently london call her ask planning visit states pay airfare location states hate pay lst class ticket london houston though necessary don want candidate think cheap business class standard business related cross atlantic flights comfortable negotiate issue thanks vince forwarded vince kaminski hou ect 2000 vince kaminski 2000 iris mack bnpparibas com enron vince kaminski hou ect ect greetings london enron iris point group research quantitative modeling please let know interests shall try line groups interview vince iris mack bnpparibas com 2000 vince kaminski enron com greetings london enron country until wednesday afternoon london maybe chat please tell group interested speaking thanks iris internet vince kaminski enron com 2000 gmt iris mack vince kaminski bcc greetings london enron iris leaving few minutes shall get back monday vince iris mack bnpparibas com 2000 vince kaminski enron com greetings london enron thanks email begining july july week give bit info regarding best days colleagues thanks iris internet vince kaminski enron com 2000 gmt iris mack vince kaminski bcc greetings london enron iris beginning july better please let know availability vince iris mack bnpparibas com 2000 vince kaminski enron com greetings london enron thank email many days need checked calendar think should able come monday june tuesday june need day fly london houston during following weekend arrive monday morning let know days good colleagues regards iris internet vince kaminski enron com 2000 gmt iris mack vince kaminski bcc greetings london enron iris invite interview houston vince iris mack bnpparibas com 2000 vince kaminski enron com greetings london enron thank prompt response interested contacts may rolodex opened talk enron well please let know details kind regards iris internet vince kaminski enron com 2000 gmt iris mack vince kaminski stinson gibner grant masson pinnamaneni krishnarao vasant shanbhogue bcc greetings london enron iris shall through rolodex try find some good leads left investment banking years ago field changes fast alternatively interested company like enron another energy company houston please let know vince iris mack bnpparibas com 2000 vince kaminski enron com greetings london enron thank kindly email sorry responded sooner currently working derivatives structured products risk management bnp paribas london although currently enjoy living working london may need return states because mother failing health know good contacts investment banks may forward details information attached please see attached file iris marie mack doc thank advance consideration kind regards iris mack 7595 8665 work 7229 9986 home see attached file iris marie mack doc internet vince kaminski enron com 2000 gmt iris mack vince kaminski bcc greetings london enron iris please feel free give call few minutes shall glad chat vince iris mack paribas com 2000 vkamins enron com denis autier paribas com greetings london enron dear kaminski nice meet real options conference nyc intrigued some comments conference talk particular use real options hedge financial options something interested well some chat topic bit detail thanks consideration hope hear soon regards iris mack message confidential contents constitute commitment bnp paribas group except where provided written agreement between bnp paribas group unauthorised disclosure use dissemination either whole partial prohibited intended recipient message please notify sender immediately bnp paribas group trading name bnp paribas message est confidentiel son contenu represente aucun cas engagement part groupe bnp paribas sous reserve tout accord conclu par ecrit entre vous groupe bnp paribas toute publication utilisation diffusion meme partielle doit etre autorisee prealablement vous etes pas destinataire message merci avertir immediatement expediteur groupe bnp paribas est nom commercial utilise par bnp paribas see attached file iris marie mack doc see attached file iris marie mack doc see attached file iris marie mack doc see attached file iris marie mack doc iris marie mack doc,0
avistar training keep informed forwarded kevin moore hou ect 2000 paige cox enron 2000 kevin moore hou ect ect ian richardson corp enron enron phillip daigle corp enron enron cedric belt corp enron enron bwood avistar com avistar training kevin brian wood avistar going here next tuesday asked him schedule some meet vince whomever else needs trained aware using media server didn arrange him spend here alst let kow available next tuesday sorry delay ian please ensure vince kaminski set use media server thanks paige kevin moore ect 2000 ian richardson corp enron enron cedric belt corp enron enron paige cox corp enron enron avistar training still waiting avistar training set please inform situation thanks kevin moore,0
confirm participation real options conference cambridge urgent steve interested speaking conference vince forwarded vince kaminski hou ect 2000 lenos trigeorgis 2000 vince kaminski confirm participation real options conference cambridge urgent vince please check steve leppard ask him confirm send his position title his talk different yours thanks much again lenos 0500 wrote lenos busy schedule does allow attend like however recommend colleague works london steve leppard make interesting original presentation real options please let know think vince lenos trigeorgis 2000 lenos trigeorgis rogroup com bcc vince kaminski hou ect confirm participation real options conference cambridge urgent attached file contains tentative program two back back real options conferences professional july standard annual academic july cambridge name provisionally included program please check information relating confirm participation listed advice desired changes immediately thank lenos attachment converted drive eudora attach thconfsessionsl doc lenos trigeorgis professor finance university cyprus dept business kallipoleos box 20537 1678 nicosia cyprus tel 357 892261 fax 339063 lenos trigeorgis professor finance university cyprus dept business kallipoleos box 20537 1678 nicosia cyprus tel 357 892261 fax 339063,0
garp presentation vince able get copy presentation last night garp coworker unable attend thanks allen bryson conoco inc,0
iraq crude output interesting piece information oil markets iraq trying extract concessions threatens shut down production oct elections source info phil verlaeger oil analyst good excessively concerned iraqi machinations source news reported friedman york times his columns massive iraqi trading oil futures markets personally discount info volume transparency oil markets support type huge scale operations saddam government may some trading iraqi officials side vince,0
risk 2000 june boston speaker confirmation oliver thanks lot message here information requested vincent kaminski managing director research enron corp 1400 smith street room ebl 962 houston 77002 7361 phone 713 853 3848 fax 713 646 2503 mail vkamins enron com vince oliver bennett 2000 please respond oliver bennett zou zhou young derek walter gontarek vince kaminski steven shreve stephen ross staley mark selvaggio robert ross mayfield ritchken peter prasad nanisetty philipp schoenbucher pesco anthony merrell hora mark ames lirtzman harris leslie rahl john mcevoy john hull joe pimbley jeremy berkowitz javaid masood mlmam ethan berman browne sid bob maynard amarger regis derman emanuel risk 2000 june boston speaker confirmation thank agreeing speak risk magazine annual congress risk 2000 taking place boston between june 2000 please return email full postal address contact details send hard copies brochure inform congress hotel locations let know need copy presentation part panel discussion myself panel moderator contact shortly meantime full brochure viewed downloaded following web address www riskpublications com risk 2000 further questions please don hesitate contact best regards oliver bennett senior conference producer direct 7484 9880 risk publications haymarket london swly fax 7484 9800 email oliver risk www riskpublications com,0
videoconferences enron melinda thanks vince melinda mccarty enron 2001 vince kaminski hou ect ect christie patrick shirley crenshaw hou ect ect videoconferences enron reserved video conference room tomorrow thursday january let know need anything else melinda 31641 vince kaminski ect 2001 melinda mccarty corp enron enron videoconferences enron fyi vince forwarded vince kaminski hou ect 2001 fap 2001 clay degiacinto deepa mallik dennis feerick edson otani gustavo palazzi heather thorne mail jack rejtman jaideep singh jason cummins joshua leventhal kim whitsel louis thomas mail murat camoglu nick levitt omar bassel pat henahan ram vittal steve lessar tulika bhalla vincent chen vkamins enron com christie patrick enron com fap videoconferences enron team host set following dates times videoconferences unfortunately available arranged following dates hope does cause anyone inconvenience took space available note schedule during interview week finals week spring break shdh 1203 shdh 1203 shdh 1203 shdh 215 shdh 215 shdh 215 questions please contact fap office donna piazze program director field application project wharton school univ pennsylvania 215 573 8394 fax 215 573 5727 fap management wharton upenn edu piazze wharton upenn edu,0
invitation annual rutgers conference paul thank invitation speak eastern conferences regulation competition may shall glad attend make dinner presentation hope able attend entire conference sorry delay responding message traveling extensively last few weeks vince return path vkaminski aol com full name vkaminski message date thu mar 2001 est invitation annual rutgers conference vkaminski aol com mime version content type multipart mixed boundary part aeecl 29652 boundary mailer aol windows sub 10501 return path received rly yho aol com rly yho mail aol com 172 147 air yho mail aol com esmtp fri mar 2001 0500 received postmaster enron com outbound enron com 192 152 140 rly yho aol com esmtp fri mar 2001 0500 received mailman enron com mailman enron com 192 168 189 postmaster enron com postmaster esmtp xaao 2258 fri mar 2001 gmt vince kaminski enron com received nahou msmswo corp enron com 172 mailman enron com corp esmtp noxp 22494 fri mar 2001 0600 cst received ene mtaol enron com unverified nahou msmswo corp enron com content technologies smtprs esmtp fri mar 2001 0600 invitation annual rutgers conference vkaminski aol com date fri mar 2001 0600 message mimetrack serialize router ene mtaol enron release december 2000 2001 mime version content type text plain charset ascii mailer unknown version forwarded vince kaminski hou ect 2001 kleindorfer paul 2001 vkamins enron com mcrew andromeda rutgers edu invitation annual rutgers conference vince two decades now member faculty helping organize eastern conferences regulation competition michael crew rutgers chaired year fact anniversary conference number notable personages joining celebrate learned haven economics network industries fred kahn philipps bill hogan number distinguished academics reviewing progress prospects future conference take place beautiful site poconos minutes north philadelphia wednesday afternoon may friday afternoon may check yourself nature program conference site hotel following website url http www rci rutgers edu crri htm michael crew both delighted willing dinner speaker thursday evening may before key research reviews friday morning take place electricity telephone gas industries following day special topics emerging power markets developments network industries naturally pleased able stay entire conference knowing schedule may part problem usual dinner address minutes followed short period presentation help underline tremendous importance enron driving development risk instruments assist price discovery efficient risk management market participants energy markets generally both michael feel perspectives science risk management expected important addition special anniversay event please let know please copy michael response whether schedule allow participation special event michael course happy follow discussing nature presentation participants forth look forward hearing regards paul paul kleindorfer 215 898 5830,0
message dear kaminski quentin kerr australia came back sydney conference glen dixon told interested work always honor work currently phd student mathsmatics department university queensland aiming finish thesis end year research interest financial mathematics particular energy market modeling derivatives pricing now send copies first paper submitted applied mathematical finance talk full version academic paper available weeks comment appreciated attached talk conference best regard quentin quentin kerr email qkerr maths edu room 622 tel 33461428 department mathematics university queensland conl ppt,0
dhar amitava chaney craig mumford mike kirkpatrick eric brent richard parsons ben albanis george contact names iris amitava may already said many mails telephone calls flying back forth wanted make sure least got much clearly like set meeting riskcalc gurus dig deeper methodology much tell impact missing variables idiosyncracies model may try get better feel well think model extends countries know previous conversation lea carty reading model calibrated off north american names suspect might extend countries conversely know working efforts within moody risk management services develop private probably public firm models specific regions mentioned australia within western europe data always issue see quants perspective success plan area lastly truly appreciate aggressive efforts both made toward pushing off private model initiative confident able nail firm plan down upon receipt either experian data cheers scott forwarded scott salmon enron 2001 mike mumford ect 2001 scott salmon enron enron contact names forwarded mike mumford lon ect 2001 iris mack enron enronxgate 2001 cdt mike mumford lon ect ect amitava dhar corp enron enron contact names two riskcalc sales people made presentation week product stated set meeting quants people discuss model input happens less inputs regards iris original message mumford mike sent thursday april 2001 mack iris contact names ooops part threw number something might develop really based anything know work pre packaged programs know great number names less full assume pursue another model internal external provide probably less accurate numbers least available names fewer inputs mike iris mack enron enronxgate 2001 cdt mike mumford lon ect ect amitava dhar corp enron enron scott salmon enron enron eric kirkpatrick enron enron salmon scott kirkpatrick eric contact names iris thanks meeting stuck around discuss things little further specifically respect global counterparty names duns cross references active names greatly accellerate purchase some useful data buying blind major data associated specific duns numbers pro data gets names know want review asap without resolution specific fields most useful get test completeness data many fields many fields etc con costs significantly higher buying info don know need converse buying fields doesn seem best answer end buying additional info later overhead costs piecemeal buying increase costs development greatly increased multiple file formats developing unknown maximum size etc redoing data purchased thoughts mike,0
bernard loyd mckinsey agriculture thanks document practice forwarded relevant parties take look get back wish take next steps colleagues mckinsey regards iris original message enron sent wednesday march 2001 mack iris bernard loyd mckinsey agriculture below some material practice bernard loyd mckinsey com 2001 bernard loyd mckinsey agriculture thanks prompt response colleagues indeed like chat agriculture industry some future touch bases few weeks mean materials forward mckinsey agriculture group thanks iris original message enron sent wednesday march 2001 mack iris iris mack enron hey iris great hear welcome back stateside delighted meet colleagues bernard margot tyler 2001 bernard loyd chi northamerica mckinsey iris mack enron forwarded margot tyler chi northamerica mckinsey 2001 margot tyler mckinsey com 2001 message bernard again lunch today some guys group work agriculture related deals weather derivatives mentioned them bernard working mckinsey specializing agriculture area thought might worthwhile chat met discuss possible collaborative efforts please forward email bernard see might interest him thanks iris message may contain confidential privileged information addressee authorized receive addressee must use copy disclose take action based message information herein received message error please advise sender immediately reply mail delete message thank cooperation message may contain confidential privileged information addressee authorized receive addressee must use copy disclose take action based message information herein received message error please advise sender immediately reply mail delete message thank cooperation afc qual pack zip,0
gwen koepke anne thanks contacting matter fact wanted talk today matter outstanding long think should ahead adjust gwen manager effective march compensation her current base plus typically promote associate manager such promotions take place march think gwen should penalized inefficiency her management maureen procrastination unrelated serious matter gary hickerson primary client maureen services communicated few weeks ago unwilling underwrite maureen position general unhappy her contribution means maureen find another sponsor leave enron given her abrasive aggressive personality finding another internal customer quite challenge gary volunteered pay generous severance maureen his budget like talk few minutes vince anne labbe enron enronxgate 2001 vince kaminski hou ect ect gwen koepke vince wanted touch base tried contact maureen gwen title salary adjusted manager requested heard response her like wait until hear maureen should ahead proceed changing her title want make sure gwen right peer group during prc going try set meeting next week through shirley discuss buring issues experiencing expectations during prc thanks anne,0
grep windows folks those used unix probably familiar grep command used extract lines set files contain given input string useful questions invoke ask grep command now available version see below joe forwarded joseph hrgovcic hou ect 2000 carlos uribe enron 2000 todd kimberlain enron joseph hrgovcic hou ect malcolm wells enron michael barber hou ect grep windows todd joseph discussed earlier recall reading somewhere grep ported windows some research able find windows ported version grep attached find compressed file contains grep binary source please let know further assistance thanks carlos,0
approval overdue access request paul thomas enron com agree especially guy doesn even want anymore background directory set dave ryan todd decook deposit forecast data exchange mine mike,0
resume mark giancola richard vince kaminski assistant vince received email yesterday concerning employment mark giancola forwarded email maureen raymond economist research group currently looking associate economist much like interview mark let know best way approach contact him should send him email asking him give some dates might available interview quick response appreciated thanks richard shirley crenshaw 5290,0
neural network site www pfr com ptonline username june password trend change,0
summer intern paulo oliveira vince here information paulo slated work summer april hodgeson matt harris streaming media products may add value advertising some related area actually good fit helping think ways analyze enron line data asked send resume mean most his relevant information attached below stinson forwarded stinson gibner hou ect 2000 paulo rocha oliveira 2000 stinson gibner trip houston stinson thank mail phone number 617 492 9551 graduated princeton university 1996 mathematics came straight mit operations management sloan schoolof management first three years took required coursework mathematics optimization stochastic processes etc well number courses psychology mit harvard working prof gabriel bitran interested mathematical modeling service operations particular interested interaction between customers companies hence interest psychology tentative title phd thesis pricing substitute products internet sending summary sent tom gros few weeks ago give idea research thanks again looking forward meeting research group next week paulo pricing substitute products internet objective develop tools decide pricing policies goods services sold internet motivation research motivated fact traditional choice optimization models appropriate internet related businesses technological innovations associated internet brought overload information inevitably affects ways consumers make choices furthermore companies great deal influence much information consumers access problem pricing substitute products important strategic issue faced internet companies consumers usually search generic products vcrs computers without knowing exactly buy companies show different products different prices each consumer type flexibility available until internet came problem pricing substitute products unique internet methodology developed research should transferable number settings such pricing services services unique many cases where customers buy many services offered given company model help companies decide services offer customers much charge services research strategy research strategy divide pricing problem two components combined generate optimal pricing strategies components choice models optimization models choice models choice models describe customers make choices management literature draws two main sources models psychology economics common approach psychology models use called heuristic elimination methods methods consist elimination options based sequential elimination features until choice remains methods tend context specific lend themselves easily mathematical analysis economists focus utility maximing models significantly mathematically tractable psychological models most common economic model choice logit model problem types models accurate reflections consumer make choices internet first step research develop choice models capture interactions going between customers companies internet optimization traditionally optimization problem consists maximizing revenue certain planning horizon internet problem maximizing revenue still exists need learn customers short term profit based sales long term profit based well know customers able retain them optimization problem must therefore include short term component sales long term component learning,0
book lacima course attendees julie thanks follow receive check paul quilkey vince julie 2001 please respond julie book lacima course attendees wanted let know energy derivatives pricing risk management book clewlow strickland sponsored enron corp completed begin shipping january include distributing complimentary copy thank patience support sincerely julie lacima group,0
urgent outlook email notification outlook email notification date migration may unable send mail unless take following action please through notes email clean many old needed email items possible before date migration migrated outlook allocated 100 total mailbox space amount data migrated outlook able send mail until below 100 limit cleaning notes email now prevent happening enron messaging platform migrating lotus notes microsoft outlook 2000 worldwide accessing outlook email functions why enron migrating outlook 2000 many factors contributed decision migrate lotus notes microsoft exchange outlook most prominent factors significant advantages moving product integrated current enron apps windows 2000 office internet explorer efficient shared roaming user features improved support integration palm devices instant messaging capabilities being migrated outlook 2000 email messages date scheduled migration last thirty days email converted use outlook folders notes use store email messages items journal items calendar entries dating year past ten years future converted address books distribution lists created need create outlook thank outlook 2000 migration team,0
clayton vernon thanks mail please let know clayton does honor his commitment complete his current project giving clayton opportunity next months prove add value operation creating state art decision support tools fails take necessary steps thank,0
info dear friends colleagues switched again employment status between self employment employment joining txu energy trading capacity managing director risk management operations commute home weekends otherwise stationed dallas email address mjermakl txu edu phone number 214 875 9603 regards martin jermakyan www txu com winmail dat,0
test shirley please remind making arrangements trip later week vince forwarded vince kaminski hou ect 2000 piazze thomas 2000 vince kaminski enron com test vince schedule indicates should good day campus let plan please forward those brief topic write ups promised schedule appropriate faculty meet thanks tom original message vince kaminski enron com smtp vince kaminski enron com sent wednesday april 2000 piazzet wharton upenn edu vince kaminski enron com shirley crenshaw enron com test tom conference york held may may visit wharton day before vince kaminski piazze thomas 2000 vince kaminski test vince enjoyed talking yesterday look forward receiving information relative visit campus tom piazze original message vince kaminski smtp vince kaminski enron com sent tuesday april 2000 piazzet wharton upenn edu test test,0
energy operations promotions pleased announce following promotions effective february within ena energy operations individuals promoted recognition outstanding performance contributions continuing success enron north america please join congratulating employees promotions promotions senior director kristin albrecht serves business controller ena power business along leslie reeves kristin ensures power transactions handled accurately smoothly beginning end kristin primary focus risk controls daily reporting positions east power trading west power trading genco operations brenda herod serves business controller ena assets business working gas assets group texas trading desk her responsibilities include global contracts facilities risk management confirmations gas scheduling volume management settlements regulatory compliance houston pipeline lrc enron midstream services leslie reeves business controller ena power business working closely kristin albrecht managing mid back office support east west genco power trading groups her primary responsibilities documentation settlements focus contract administration cash forecasting cash management mary solmonson leads ena global database management group collecting validating information customers contracts pipelines facilities well published prices activities support overall energy operations responsibilities risk logistics settlement addition mary instrumental promotion implementation global systems across enron provide control consistency common data throughout organization promotions director scott pleus serves business controller enron emerging products businesses include bandwidth pulp paper weather his primary responsibilities include day day functions risk management confirmations pulp paper scheduling settlements well long term system development sheri thomas led ena natural gas off system settlements function throughout 1999 her responsibilities included cash forecasting collections accountability receivables payables ena gas business east west central regions sheri accepted assignment january 2000 now managing enron online operations promotions manager bennett kaufman manages risk management administration function equity trading debt trading groups experience supporting options book natural gas derivatives trading prior joining enron early 1998 bennett worked trading operations investment banking firms york richard mckeel systems integration analyst within global database management overseeing change management process software development needed interface global applications strategic systems sitara unify enpower solarc sap enrononline promotions specialist senior specialist analyst specialist sylvia campos deal compliance contract records tara eslick financial trading risk management kam keiser gas risk management central desk victoria versen gas logistics east desk phillip love risk controls operational analysis jeff coats gas risk management central desk monica lande west power risk management portland senior clerk staff trang strategic operations project unify john postlewaite east power risk management anthony campos deal compliance contract records diane seib documentation calgary kori loibl gas risk management financial books donnie vinson west power risk management portland imelda frayre strategic operations project sitara clerk senior clerk staff specialist leslie smith information records management amy degeyter power documentation melinda whalen documentation calgary michael nguyen emerging products risk management sherlyn schumack logistics volume management karie hastings strategic operations project sitara addition peggy hedstrom brent price promoted vice president announced memo issued enron corp office chairman peggy leads energy operations enron canada responsibility risk management documentation gas logistics peggy serves key interface canadian pipelines member several industry committees brent senior business controller gas trading operations his responsibilities include risk management confirmations volume management settlements east west central regions provides operational expertise due diligence phase evaluations joint ventures acquisitions,0
list teams projects vince here list teams projects still couple people found teams yet try put them existing teams jason teaml project metalgesselschaft lynn nazareth javier lamas shauywn smith carlos wheelock team energy related futures contracts john ganguzza neeraj hingorani grant johnson duane maue rishad patel eric van stone paulo yoshiura team standard option contracts yue guo fang nan tracy pan wei jeff planck team standard options contract felix feng ning zhang rakhi israni sanjay wankhade winni orlando taylor team power pool analysis elena chilkina rob gaudette joe helms ken jett todd litton marc westmoreland,0
summer internship hello charlene forwarding resume student berkeley like much him summer intern group please let know program accommodate him vince forwarded vince kaminski hou ect 2000 ezequiel luis 2000 vkamins enron com summer internship dear kaminski currently pursuing ieor berkeley attended speech gave some weeks ago interested summer internship positions available enron find enclosed resume sincerely ezequiel luis este mensaje fue enviado desde http commcenter infosel com internet gratis http www terra com terralibre resume elm doc,0
congestion pricing forecasting program like conference tutorial congestion modeling management prefer somebody else thanks vasant forwarded vasant shanbhogue hou ect 2001 infocast 2001 vasant shanbhogue enron com congestion pricing forecasting program infocast preferred customer like invite attend highly acclaimed program congestion pricing forecasting scheduled february 2001 washington special discount attend program 895 pre conference workshop congestion pricing tutorial lmp flow based 520 savings off standard tuition however special offer good through friday january 2001 seats rapidly filling attached find copy timely informative infocast program visit website www infocastinc com congestion pricing forecasting designed provide clear understanding predict impacts congestion mechanisms used control impacts experts discuss most advanced techniques forecasting transmission congestion locational prices ftr prices latest approaches seams issues pros cons implementing flow based congestion management system don miss excellent opportunity remember offer good until january 2001 please phone 818 888 4444 ext email mail infocastinc com mention letter registered exceptional price fax mail completed registration form along letter best regards hiedy vitug preferred customer representative infocast 818 888 4444 ext fax 818 888 4440 email mail infocastinc com enclosure wish receive mail notification infocast conferences click text below send mailto mail com delete mailing list congest pdf,0
approval restricted websit web research pub per kevin moore please approve elena chilkina access following restricted website web research pub thank information risk management forwarded information risk management hou ect 2000 security resource request system directory line item pending access processing directory name website web research pub service type grant expiration date comments send vince kaminski approval security processing processing status mail message comments justification general information request kgme jtf requested kevin moore hou ect phone 713 853 4710 requested elena chilkina hou ect employee type company 100038 0011 priority high comments justification need same michael sergeev few listed may some others listed please apply editing history last five shown edit past authors edit dates information risk management 2000,0
draft agenda meeting between icf consulting enron corp forwarded pinnamaneni krishnarao hou ect 2000 gabriel steven vaol 2000 pinnamaneni krishnarao hou ect ect vikas shree vaol balakrishnan draft agenda meeting between icf consulting enron corp krishna attached draft agenda meeting discussing tentatively february try contact thursday week get comments thanks steve gabriel shree vikas steven gabriel industrial address project manager icf consulting 9300 lee highway fairfax 22031 1207 tel 703 218 2624 fax 703 934 3968 sgabriel icfconsulting com www icfconsulting com academic address professorial lecturer dept engineering management systems engineering george washington university washington 20052 sgabriel seas gwu edu enron doc,0
get together coming tuesday thanks update kim original message kaminski vince sent tuesday may 2001 watson kimberly gadd eric kaminski vince get together coming tuesday kim talked dale early morning suggested meet during his next trip houston decide timing project vince kimberly watson enron enronxgate 2001 vince kaminski hou ect ect eric gadd enron enron get together coming tuesday vince dale comes see looks like eric might available meet well good opportunity eric meet dale get little information his model eric phone number 54713 thanks kim original message gadd eric sent monday april 2001 watson kimberly get together coming tuesday works give call kimberly watson enron enronxgate 2001 eric gadd kaminski vince get together coming tuesday dale please call tuesday morning schedule full open afternoon vince dale nesbitt 2001 please respond vincent kaminski kimberly watson get together coming tuesday vince kim flying houston tonight wondered fit both schedules get together coming tuesday sometime hour really want reinitiate conversations marketpoint having john goodpasture said either both right people continue his responsibility shift john quite positive idea enron acquiring marketpoint narg through license implied both carrying ball direction handed coming tuesday morning 930 good guys please give email shout above address leave message voicemail 650 218 3069 think truly impressed scope progress able make both short run narg long run narg interested mention power model progress noticeable since saw both long short term narg having quite impact number gas decisions moment ranging venezuelan lng north american lng import terminals term gas basis calculations trading support power plant development gas power price spreads key markets veracity heat rate trades bank financings storage field evaluation pipelines expect see enter dogs really hope fit get discussions moving mutually productive direction again think narg help become even successful look forward working office address phone number well move may altos management partners main street suite los altos 94022 650 948 8830 voice 650 948 8850 fax 650 218 3069 cellular give phones week get debugged switch dale,0
